nome_imagem,minimo,maximo,media,std,var,mediana,assimetria,curtose,amplitude_ao_quadrado,entropia_completa,entropia_dos_bins,energia_media,rms,desvio_absoluto_medio,p925,p850,p150,p75,amplitude_interquartil,uniformidade,media_robusta,rotulo
24.jpg,25.0,232.0,174.75284996811226,24.383690763463548,594.5643752482175,177.0,-1.42703881444883,4.627020716571417,42849.0,6.479787116228018,1.6284806451854104,31133.122947225766,176.44580739486491,17.7978253354633,205.0,198.0,155.0,145.0,28.0,0.3938624998868777,176.56138616308672,4
25.jpg,26.0,183.0,145.95406170280611,29.31605948817,859.4313439139223,156.0,-1.9264449085574444,2.7353167341651874,24649.0,5.921266949534685,1.6761973369364098,22162.01947146046,148.8691353889733,20.411745940482113,168.0,166.0,125.0,82.0,16.0,0.3722900603523556,152.36301369863014,4
26.jpg,16.0,206.0,143.09321189413265,22.600091398433264,510.7641312175372,149.0,-2.2025058154273416,5.927043549394302,36100.0,6.023662188482466,1.3704668843637853,20986.431421396683,144.8669438533052,15.29324516223302,164.0,160.0,129.0,106.0,18.0,0.5261113978286228,147.21036623061894,4
27.jpg,20.0,215.0,131.35746173469389,32.846541672921745,1078.895299870985,135.0,-0.2187773510772843,-0.5904599257107708,38025.0,7.0405337401768815,2.118949839925424,18333.67805325255,135.401913033947,27.088027464752642,176.0,165.0,93.0,81.0,49.0,0.26008799392846366,131.98639069330898,4
28.jpg,15.0,255.0,177.55066167091837,70.18785653117651,4926.335204441017,206.0,-0.6260715254354285,-1.0565423792329254,57600.0,7.397046720719642,2.505526149653509,36450.57266422194,190.92033067282787,62.21366783660038,248.0,245.0,83.0,59.0,125.0,0.23816697272793644,185.7756898018719,4
29.jpg,7.0,201.0,160.50101642219389,30.792034572264612,948.1493930995391,172.0,-1.8417304287737044,2.912733345388858,37636.0,6.215082927540621,1.4258193783893074,26708.725665656886,163.42804430591735,22.431902192325104,186.0,182.0,129.0,100.0,21.0,0.5366146114656001,166.62426378175903,4
3.jpg,22.0,253.0,148.22899394132654,34.03930439732747,1158.6742438539172,150.0,-0.3169858827766582,-0.32796731225333753,53361.0,7.09462325218918,2.17254513678497,23130.508888711734,152.08717529335513,27.682480465318207,195.0,185.0,112.0,96.0,49.0,0.25115707267179727,149.79388501656038,4
30.jpg,2.0,186.0,142.05082110969389,20.324150115788242,413.0710779290952,145.0,-1.3370316799154194,4.273306590704066,33856.0,6.241899476383863,1.4846666865667746,20591.50685586735,143.49741062425952,15.34859416664565,167.0,162.0,123.0,112.0,25.0,0.438820235583247,143.98764975595327,4
31.jpg,34.0,211.0,161.3845065369898,29.200132436051742,852.6477342829611,172.0,-1.722895914736941,2.209406933500607,31329.0,6.159951891886995,1.3089382140840362,26897.606684470662,164.00489835511212,21.571775066212087,185.0,183.0,131.0,102.0,22.0,0.559943647595159,167.1755551149881,4
32.jpg,49.0,200.0,136.19921875,34.416281048006375,1184.4804011753629,154.0,-0.6265283192838342,-1.0947874410290435,22801.0,6.532902020709518,1.9712132510966383,19734.707589285714,140.48027473380637,30.880417492924906,172.0,168.0,90.0,79.0,61.0,0.2756979543931382,139.36144159360174,4
33.jpg,6.0,199.0,139.76851482780611,23.017280614058862,529.7952068663299,140.0,-0.3361057103987733,0.33957282137969713,37249.0,6.537276586600417,1.6556999610437884,20065.03294403699,141.6510958095171,18.40235524255005,173.0,165.0,116.0,107.0,32.0,0.36057096161181007,140.31729315855986,4
34.jpg,19.0,250.0,145.56664540816325,49.34048763500913,2434.4837200604893,152.0,-0.5361386741112939,-0.7448739781931746,53361.0,7.391241038021505,2.4885480287423882,23624.131975446428,153.70143777937287,40.859082432897424,208.0,199.0,81.0,60.0,75.0,0.1927095108953728,149.57223504000785,4
35.jpg,14.0,249.0,141.58049665178572,54.184251337387074,2935.933092993133,162.0,-0.4863907170093295,-1.2117180839727875,55225.0,7.280462992175179,2.5181241531499965,22980.970125159438,151.59475625878173,48.55743543330157,202.0,196.0,69.0,54.0,96.0,0.19117502627994357,146.2053084295896,4
36.jpg,98.0,202.0,174.64269770408163,15.92595888425896,253.6361663831069,181.0,-1.1990454606137462,0.7512572351468649,10816.0,5.624061921396752,1.025726924943292,30753.70802774235,175.3673516585751,12.72602687265316,190.0,188.0,154.0,146.0,20.0,0.6114458094433615,176.9779188121183,4
37.jpg,38.0,180.0,119.84913105867346,15.200100227206887,231.04304691713486,122.0,-0.8973001297557763,1.2865978461785534,20164.0,5.8662451630497445,1.2810838555624375,14594.857262436224,120.80917706215958,11.501326335762403,139.0,134.0,106.0,95.0,17.0,0.4689927218308899,121.38253382533826,4
38.jpg,33.0,168.0,124.79219148596938,21.22188368243816,450.36834703093507,127.0,-0.5642447269914933,0.15610435900546138,18225.0,6.376028424663967,1.496981688022038,16023.459402901786,126.58380387277745,17.106107355107472,154.0,147.0,103.0,93.0,29.0,0.4054046791327689,125.8670989054334,4
39.jpg,9.0,209.0,150.12661431760205,34.122353277708015,1164.334993208711,159.0,-1.3503009503667431,1.8765097382149882,40000.0,6.804179279478818,1.9450669896127335,23702.335319674745,153.95562776227032,26.36448576965713,185.0,180.0,118.0,93.125,43.0,0.3285552107855858,154.87292721676098,4
4.jpg,8.0,198.0,120.4542012117347,52.677173625973836,2774.8846212209937,132.0,-0.31158863939489295,-1.341559214334937,36100.0,7.312442312598703,2.4058633859217986,17284.099210778062,131.46900475312827,47.3822338671448,183.0,178.0,54.0,39.0,98.0,0.21465237882424276,123.23680814097791,4
40.jpg,3.0,249.0,117.3578802614796,62.699177293086734,3931.186833229923,152.0,-0.41482811618031895,-1.5627591631277595,60516.0,6.9273038666577635,2.1871793273663833,17704.058892697703,133.0566003349616,58.549015364513856,181.0,177.0,35.0,29.0,130.0,0.28089499721821026,120.79650069889622,4
41.jpg,3.0,195.0,163.4479432397959,14.87952792659118,221.40035131820682,165.0,-1.690061891345279,8.248541699600537,36864.0,5.745785130362903,1.0488039772723263,26936.630500637755,164.12382673042254,10.989731082812991,181.0,177.0,151.0,141.0,17.0,0.5497937915425457,164.98397404141485,4
42.jpg,6.0,239.0,191.54994419642858,47.427876996752445,2249.4035164190796,209.0,-1.9715297074920741,3.0560575857027974,54289.0,6.69346223341538,2.019750499995715,38940.78463807398,197.33419530855258,32.98880608783866,228.0,224.0,162.0,88.0,32.0,0.3546863382729527,202.5015478354872,4
5.jpg,29.0,245.0,191.85174186862244,53.554581076246365,2868.0931542522453,213.0,-1.4987233265456783,0.918475513778672,46656.0,6.831913662630978,2.1403810583507847,39675.18401227678,199.18630478091808,40.78808158181798,237.0,231.0,117.0,77.0,38.0,0.2978847476652591,201.73496333729688,4
6.jpg,40.0,189.0,149.88205516581633,29.09269333585233,846.3848055339466,162.0,-1.3135173326330716,0.7014393743688778,22201.0,6.3185727219332275,1.6692620249137395,23311.015266262755,152.67945266558547,22.924340786312282,177.0,173.0,112.0,93.0,30.0,0.384302450686085,154.5114829234636,4
7.jpg,21.0,171.0,137.16147161989795,16.900342222040653,285.62156722209,140.0,-3.4281748378607193,15.212723590420492,22500.0,5.405500597790453,0.6974957057812992,19098.890864158162,138.19873683995147,9.912204149811034,152.0,149.0,129.0,123.0,13.0,0.7761654263980584,139.59452878475415,4
8.jpg,32.0,188.0,133.0362922512755,20.358375839760807,414.46346683295656,139.0,-1.7021769180665887,2.606640839361588,24336.0,5.866241579015714,1.0695233387628522,18113.118522799745,134.58498624586528,14.629882595629457,152.0,149.0,114.0,93.0,16.0,0.6192063455132829,136.5838378324732,4
9.jpg,1.0,223.0,141.22755899234693,50.05425423255701,2505.428366777451,147.0,-0.9281459246346676,0.5752067102077847,49284.0,7.361958571757856,2.516058142691237,22450.651785714286,149.83541565903,39.2806747703441,201.0,193.0,94.0,62.0,65.0,0.19341935122425186,147.16210562583058,4
